rest_id,rest_name
19852027,Desi Curry Asli Desi Swaad
55161,Juice Junction
19304716,Maggi Hut
18419857,Bready Steady Go
19696043,The Baker's Dozen
19664165,Hatti Pulav
19877506,Babu Birthday Cake
19718171,Maiyas
18237919,Cafe Medley
18608099,Boho
19702585,The Skinz Ooty Chocolate
19490044,Rajasthani Chaat House
19473794,Cafe Oye Lassi
19939859,Paratha Experiment
19664041,Lassi Ghat
19418923,Shahenshah Biryani
19607472,Kalmane Koffees
19224590,Biryani Khazana
19939845,BowlSome
19540195,Rajasthan Samosa Kachori & Chat
19877784,Maya Fast Food
19443762,Bherunath Chaats
19765957,Swaad Sagar Eat and Drink
19824403,H O H Burger
19824453,Coffee Lover's
19824882,Sou Food Corner
19824923,Pizza House
19629461,Hokart - Shree Balaji Mumbai 99 Variety Dosa
19656134,Hokart - Amma's Italian Pizza
19682387,Hokart - Kolkata Katti King Roll
19779039,Hokart - Little Chinese Fresh Hot Momos
19887657,Hokart - Srinivas Bajji Centre
19690538,Swathi's Home Made Biryani
19700574,Udupi Ruchi
19700574,Bruno Takii
19940478,AIB - All India Biryani
19634167,Euphoria Bakers
19512820,WOW! Momo
19854088,Shahiya
18592791,Empire Restaurant
54464,Domino's Pizza
19544825,Meghana Foods
51446,Natural Ice Cream
18555036,McDonald's
19511899,Pizza Hut
20185285,Corner House Ice Creams
19551551,KFC
18796743,Al-Bek
51425,Nandhini Deluxe
19199207,Paakashala
18584021,Burger King
19925423,A2B - Adyar Ananda Bhavan
18608785,Donne Biriyani House
18570308,Mani's Dum Biryani
20400193,Narmada Chain of Restaurants
19527967,Imperio Restaurant
18711827,Five Star Chicken
50816,Polar Bear
55670,Kanti Sweets
19338907,Andhra Gunpowder
20372001,La Pino'z Pizza
18391017,Ovenstory Pizza
19635915,Sharief Bhai
51457,Hyderabad Biryaani House
20246636,RNR Biryani - Taste Of 1953
18407907,Subway
18683480,Sri Udupi Food Hub
18555154,Punjabi Nawabi
19217755,Taco Bell
18663900,California Burrito
19629822,WOW! Momo
20178690,Lassi Shop
19338768,Biryani Trip - Destination Hyderabad
20106333,Biryani By Kilo
20211948,Anand Sweets And Savouries
19725244,Goli Vada Pav No.1
20089744,Kwality Wall’s Frozen Dessert And Ice Cream Shop
18926744,Sardarji Londonwaley
60050,Kabab Mehal
18779047,Amma's Pastries
18313542,Savoury Restaurant
19581170,Meat & Eat
55082,Rolls On Wheels
50067,Barbeque Nation
55252,Baskin Robbins
19841876,Big Bowl Company
19057947,Donne Biryani Mane
20409007,Biryani Blues
20223919,Ghee And Turmeric
18631802,Krishna Kuteera
18856942,UBQ By Barbeque Nation
18881601,Smoor
19229587,Pallavi Restaurant
19466396,Zomoz - The Momo Company
18950449,Chai Point
19053016,Dande's Hyderabad Biryani
60165,Ande Ka Funda
19509662,Nadan Pothichoru
18635139,Kailash Parbat
19527979,The Parotta Combo
19340795,Chaat Street
19527990,Imperio Combo King
19987928,Keventers - Milkshakes & Desserts
19712944,Mad Over Donuts
19690212,FB Cakes
19795115,ITC Master Chef Creations
19682436,Gokul Veg
50278,Chung Wah
57330,Cakewala
19006068,Basmati Biriyani Nation
18824303,Chicken County Restaurant
19251470,Chaayos Chai+Snacks=Relax
58657,Starbucks Coffee
18926789,Punjabi Unplugged
18777053,Krispy Kreme
53162,Rajdhani
18979914,ibaco
19763997,Rajanna Military Hotel
20193460,GOPIZZA
20321308,Just Cakes
18552146,Bathinda Junction
19712346,Krishnam Udupi Hotel
19629715,SLV Reddy Military Hotel
19574959,Khan Saheb Grills And Rolls
20393360,Just Bake
19701332,Udupi Upahar
19403508,Udupi Upahar
18202994,Upahara Darshini
19480947,Tharavadu Malabar Biryani
19890006,Absolute Shawarma
19576494,IBC (Indian Biryani Company)
19187284,Empire Juices and Desserts
19704852,Bangarpet Chats
19841911,The Momo Co.
18430752,Upahar Banashree
19629774,Sandwich Guru
18313508,Cafe Coffee Day
19340722,Basmati Express
19338913,Momo Monk
19934077,Kolkata Famous Kati Roll
18556469,Bombay Kulfi
19527987,Schezwan Hub
19685580,Third Wave Coffee
19840148,Kolkata Famous Kati Roll
18487198,By 2 Coffee
19680974,Rotti Mane
19338948,Snack House
19543398,Friendly Neighbourhood Pizza - Man
19527986,Biryani Mount
19810243,Kulfi Shulfi- Kulfis and Ice Cream
19578637,Just Delicious
19768476,Chickpet Donne Biryani House
19428300,Bawarchi Biriyani Paradise
19243990,SLAY Coffee
20378097,Dum Safar Biryani
19829472,Punjabites By Empire
19832357,The Cake Chef
18711344,Krishna Kuteera
19500334,Maharaja Military Canteen
19900424,Vijayshree Restaurant
20276787,Namma Adigas
19133772,Hungry Chang
19841939,Rolls & Bowls Company
19638141,Aadam's  Ruchikoottu
18573031,Sri Sai 99 Variety Dosa
20377824,Karnataka State Co-operative Fisheries Federation
18154905,Flavour Of Shanghai
19638856,Tasty Thindi
20173759,Mallu House
19987943,Keventers Ice Cream
19696008,Rice Noodles
19541594,BigBites
59338,Upahara Bhavan
18647205,Ammachiyude Adukkala
20314023,Giani Ice Cream
19804974,Food Adda
19503545,Nizam's Kitchens
54896,Eat N Drink
19514090,Mega Biryani
18559756,Andhra Kitchen
19894022,Nasi and Mee
19595967,Art Of Delight
60481,Veruthe Oru Thattukada
19795152,ITC Sunfeast Baked Creations
51071,Zhang's  - Chinese Restaurant
20028940,The Brooklyn Creamery - Healthy Ice Cream
18796834,Food Court By Kitchens@
19990349,Smokey Dragon
54124,Sweet Chariot
19579495,Rotti Mane
19497278,Raju Gari Biryani
18568311,Bhavya Military Hotel
18996824,New Donne Biryani Mane
19436928,Chakka Manga Thenga
19871467,Patel Miltry Hotel
19615721,Melting Cheese
18894737,Artinci - Indulge Guilt Free!
19641434,Agarwal's Sweets And Snacks
20434256,7th Heaven
20371986,Savi Sagar Grand
20090416,Mom's Cafe
20185257,Puliyogare Palace
20373717,Baap Of Biryani
19889878,Absolute Momo Cafe
20378915,Star Biriyani Ambur Style
19794465,Fabelle Chocolates
19191288,Ambur Star Dum Biryani
18698193,Shiv Sai Hotel
19070846,Thanco's Natural Ice Cream
19816815,The Sugar Free Keto Kafe - Artinci
18576963,World On A Swirl
19455483,Gowdru Baduta
19882258,SLV Tiffin Center
19709763,The Indian Rasoi
19627489,Puzhayoram
19614845,Isiri Cafe
18926751,Biryani Rooh-e-Khaas
19646177,Gud Dhani
20173752,House of Mughals
19615845,Akshara Grand
20012705,Shree Guru Kottureshwara  Davanagere Benne Dosa Hotel
20033150,Gowdru Mane Biriyani
18362426,Vishal Foods
19776712,Bunts Bangarapet Chats
52915,Multi Cakes
20298956,Living Bowls
18470806,Stop N Joy
19539624,Cane Hut
19720265,Sri Banashankari Donne Biriyani
19313921,Biryan
18048253,A M Biryani Hotel
19278400,Budapest Bake Inn
20289824,Chinese Bowl Company
19293195,Via Milano
55671,Taaza Mithai
51490,Dal Tadkaa
50843,Ragoo's
19637946,Shree Madhvas Upahara
19982288,The Soya Chaap Co.
19796097,Mane Holige Kuruku Thindi
20375987,Goila Butter Chicken
20320667,Green Cravings
18650711,UP Style North Indian Food
19826139,Lepchass Kitchen
19292269,Edesia by Freshmenu
19851037,Ayesha's Kitchen
19878671,Baky Bakery And Cakes
57867,Kalpavriksha Upahara
19675611,Indulge Desi
19694839,Cake Bite
18602071,Gajanan Mithai Ghar
19661421,Aalishaan Biryani
19326433,Levels Pub & Kitchen
19793664,Gobi Aunty Food Court
19664923,Punjabi Zaica
18889347,Navya Foods
19727392,Bismillah Hotel
18552251,Namma Biryani
20002591,Amma's Biryani Corner
20118018,Celebrate Biryani
18605987,JK Fish Land
20289791,Shanghai Chef Chinese
20237228,Swad Kolhapuri
20154775,Bytes - The Delicious Project
20206043,Wack Waffles & Brownies
19488724,Sri Ram Sweets Centre
19534029,Chaiffee Cafe
20365633,The Indian Dhaba
20298518,Rolls Mania
18778997,Nati Palace
59865,Chavadi
18652108,Kuttanad
19550700,Burger & Pizza Corner
20249578,OTP-Oven Tawa Pan
19630763,Banashankari Donne Biryani
18625882,Big Mishra Pedha
20206033,MBA In Khichdi
20351109,Sakkath Dosa
19744181,3 Mangos
20339032,Protein Chef
19451542,Burgermeister
18578798,TBC- Sky Lounge
19892431,Uff Urban Food Factory
19219230,555 Darjeeling Unique
18632895,Mother's Rasoi Family Restaurant
19928056,Hungry Habibi
50407,Ebony
20153856,Nourish
19069152,Slurpy Shakes
20213578,House Of Biryani
18733169,Jodhpur Sweets
19784198,Project Momowala
20114733,CupCake Noggins By CakeZone
19740340,Gourmet Ice Cream Cakes by Baskin Robbins
19963553,Davanagere Benne Dose Mane
19820419,Coal Flame Biriyaani
19900124,Star Biryani & Chat Center
19559453,Chinese Trail
20163956,Babu Biriyani Center
20094417,Davanagere Mirchi Mandakki
19950061,Black Panda Shawarma
20096128,Sheenz Kitchenz
18575059,Kulkarni's  New Uttara Karnataka Food Speciality Stores
20141647,Mithai Factory
19931324,The Chaap Factory
19608571,Sizzling Noodle House
18942746,Lassi Ghar
51580,Parika Multicuisine & Coastal Fine Dine
19546872,Masala Darbar By Big Pitcher
51159,In Wok
20188289,Sea Spoon - Costal Cuisine
20079404,Good Fettle - Healthy Ice Cream
19886911,Iyengar Amma Pastries
19683863,Sahyadri Food Point
18529150,Little Cafe
20249911,Sea Meen Restaurant
18697211,Kitchen Garden
19646337,Anika Tiffin
19983646,Burger In Moon
50943,Sultans Of Spice
18353106,House of Commons
19136453,Poonam Sweet Centre
19683599,Mathsyagandha Family Restaurant
18893963,Cafe Noir
18463566,Azuki Japan Travel Bistro & Sake
19574592,Say Cheese! Pizza
19857699,Ciro's Pizzeria
20315222,Prakash Grand
19867512,Andhra Meal Co
18467211,Indus Family Restaurant
18771513,Dal-icious
59289,Patiala NH 44
19683640,Curry Leaves
20023772,Peppy Parathas & Rolls by Chai Point
18967286,Gilly's Restobar
20325534,Blue Tokai Coffee Roasters
19712621,Nammur Joint
19137658,Candy Cloud Factory
20141974,Namma Momos & More
18280575,High n Hungry
19789134,Bengali Babu Sweets
19734047,Kabab Corner
19434788,Kebapci
19723467,Shivaji Donne Biriyani
19571501,Garam Chai Xpress
20181253,Dose of Davangere
18616124,Just Sandwiches
20255599,New Abhiruchi Family Restaurant
19494962,T’s 21 Spice Biryani
52238,Olive - Era
19712231,Arun Icecreams
19589062,Good Bread Factory
19711787,Annapurna Benne Dose
19936694,Udupi Upahar
19589333,Food Manthra
19521770,Couch Tato
19222829,Sri Krishna Sweets
19912326,Holige Mane Kuruk Thindi
19704330,Belli Shree Bangarpet Chats
19765322,Yogitha Chats & Vadapav Corner
19932946,Skytouch Restaurant
19904116,Kwality Wall’s Frozen Dessert and Ice Cream Shop
19840855,Sri Vasavi Chowdeshwari Chats & Juice centre
18601747,Anjan Bhel Corner
19929482,Baker's Inn Bakery And Sweets
19402953,ZOROY Luxury Chocolate
19904373,Prasadika
19829137,Mr. Ping's Kitchen
19254732,Bramhin's Homely Foods
18375567,S.L.V Upachar
19714098,Adeep Innovation
19629357,Grab A Desi Treat
19513293,Biryani Workshop
18873935,Sai Samosa & Vada Pav Centre
18377941,On The Nose
19870177,Hokart - Biplab Oriental Kitchen
19882310,Modernn Biryani
19909691,Pizza By Third Wave
19907009,Khandani Biryani
19656104,Coal Concept Kitchen
18761289,Idly Wala
19870205,Hokart - Pavithra Tiffins
19881351,Kalyan Rotti Kanavali
20376057,FreshMenu
18353104,Domino's Pizza
19468625,Leon's Burgers & Wings
19350230,Empire Restaurant
19620629,Bismillah Ambur Biryani Hotel
19768743,KFC
57795,Meghana Foods
19439541,Thalassery Restaurant
50680,McDonald's
56583,Mani's Dum Biryani
18426349,MOJO Pizza - 2X Toppings
56334,Pizza Hut
19776383,Nandhana Palace
19350192,A2B - Adyar Ananda Bhavan
19350168,Al-Bek
53094,Biriyani Zone
19947507,Five Star Chicken
18284476,Polar Bear
51951,Kanti Sweets
50123,Beijing Bites
19593216,Andhra Gunpowder
19251344,Behrouz Biryani
20417833,CakeZone
19251345,Ovenstory Pizza
18407893,BOX8 - Desi Meals
19417637,Subway
19251342,Faasos - Wraps & Rolls
19624800,Chicking
18593506,EatFit
19414865,Dindigul Thalappakatti
18391042,California Burrito
19411982,WOW! Momo
18655297,Potful - Claypot Biryanis
53051,Natural Ice Cream
18585758,Lassi Shop
19593211,Biryani Trip - Destination Hyderabad
57382,Hyderabadi Spice
19763193,Biryani By Kilo
18487185,Purani Dilli By Anand Sweets
56816,Goli Vada Pav No. 1
18653980,WarmOven Cake & Desserts
19903545,Kwality Wall’s Frozen Dessert and Ice Cream Shop
18375547,Madurai Idly Shop
19786407,Chinese Wok
18848521,"Frozen Bottle - Milkshakes, Desserts and Ice Cream"
19177166,Donne Biryani House
20322105,Bakingo
58666,Rolls On Wheels
19593212,Paratha Envy
19019869,Barbeque Nation
20357073,The Belgian Waffle Co.
19421147,Baskin Robbins
20001790,Great Indian Khichdi by EatFit
19786412,Big Bowl Company
19412027,LunchBox - Meals and Thalis
19494942,T’s 21 Spice Biryani
20018527,Biryani Blues
20404196,Theobroma
19949620,Ghee and Turmeric
19824050,ZAZA 22 Spice Awadhi Biryani
19810687,NH1 Bowls - Highway To North
19411990,WOW! China
19251351,The Biryani Life
19604655,Samosa Party
19032408,UBQ By Barbeque Nation
20284736,Smoor
20417855,The Dessert Heaven - Pure Veg
19661837,Pallavi Restaurant
19214037,Shanghai Court
19263517,Kaati Zone Rolls and Wraps
19554518,Zomoz - The Momo Company
19412839,Chai Point
19477002,Dande's Hyderabad Biryani
19509014,Nadan Pothichoru
19251350,The Good Bowl
18825454,Sri Lakshmi Vaibhav
19501698,Adiga's
19329609,Mealful Rolls - India's Biggest Rolls
20266868,Biggies Burger
19412034,Chaat Street
19481334,Keventers - Milkshakes & Desserts
19394058,Mad Over Donuts
19795130,ITC Master Chef Creations
19947166,Chung's
19340745,Basmati Biriyani Nation
19733386,Chaayos Chai+Snacks=Relax
18711209,Cupcake Bliss Cakes & Desserts
20304918,Yumlane Pizza
18539110,Starbucks Coffee
19542040,LeanCrust Pizza- ThinCrust Experts
55118,Krispy Kreme
19849195,Momo Zone - The Momo Company
19251348,Sweet Truth - Cake and Desserts
19454097,Auntie Fung's
19480342,Itminaan Matka Biryani - Slow Cooked
19840278,Pure Veg Meals by Lunchbox
18533594,Just Cakes
19808142,The Dessert Zone
20078812,Ghee Tadka Khichdi
19195546,Apsara Ice Creams
19480931,Tharavadu Malabar Biryani
19122625,Absolute Shawarma
18866451,XO Belgian Waffle
20363510,Aligarh House By Eatfit
20134056,Brik Oven
19200860,Chaatimes
19867282,Hotel Sagar Samruddhi
19851428,The ThickShake Factory
19786417,The Momo Co.
19424263,Punjabi Restaurant Pure Veg
19340785,Basmati Express
19593215,Momo Monk
18711204,Indiana Burgers
20434534,Crusto's - Cheese Burst Pizza
18568774,Sichuan
19842574,Third Wave Coffee
20002212,Home Plate by EatFit
19251347,Firangi Bake
19593214,Snack House
18628140,Kulfi Shulfi- Kulfis and Ice Cream
19575489,Dine Bell
18645999,Hyderabad Darbar
19275363,SLAY Coffee
53505,Chef Bakers
20378244,Dum Safar Biryani
19648018,SGS Non Veg Gundu Palav
19211767,Rusbury Fresh Sweets And Savouries
18658720,Habibi Falafel
19996711,FB Café By Frozen Bottle
20265662,Bowl 99
19115783,Malabar Mess
19350270,Hungry Chang
18344014,Birbal Darbar
20434547,Olio - The Wood Fired Pizzeria
19678977,Basaveshwara Khanavali
19786429,Rolls & Bowls Company
19345106,Sri Vishnu Grand
20153197,Anandha Biryani House
20173905,Mallu House
20012770,Keventers Ice Cream
18629607,Sarjapur Social
19616234,BigBites
19292320,No Sugar Please!
19807981,Burger It Up
19742467,Kouzina Kafe - The Food Court
19525449,Pure Veg Punjabi Kitchen
56713,Ruchi Sagar
20007177,Mega Biryani
19745885,GLOBO Ice Creams Of The World
59400,Nanda's
19281815,Nasi And Mee
19161193,Thali 99
20246628,Atithi Grand
18353194,Pattikattan Biriyani
19795180,ITC Sunfeast Baked Creations
19501669,HomeSe Just Veg
20092525,The Brooklyn Creamery - Healthy Ice Cream
19874546,Food Court By Kitchens@
19065833,The Urban Turban
58571,Baker's Home Cakes & Desserts
19605449,Smoke House Deli
18518170,Zoey's
19271400,Cake Concepts
19260670,The Engineer's Dhaba
18688349,Bearful
56565,Seasons
19096263,Achayans Pride
18641019,Damodar Seth
19245935,Donne Biryani Grand
19336972,Artinci - Indulge Guilt Free!
19911938,Amma Mess
19440937,Paratha Box by EatFit
20266230,Puliyogare Palace
18889939,46 Ounces Brewgarden
19684877,Ranga Restaurant
20428762,Nomad Pizza - Traveller Series
19279892,Sundae Everyday Ice Creams
19841999,HRX by EatFit
19963344,Tasty Pizza And Chats
19794504,Fabelle Chocolates
20205793,The Biriyani House
19417832,Roti Curry & Co
20376121,Bowl Soul
19816974,The Sugar Free Keto Kafe - Artinci
20074706,Udupi Swadishta Veg
19594112,B-Town Pizza
20345276,Veg Daawat By Behrouz
18499108,Best Of Bengal
19326128,Subway
18610880,California Burrito
19494943,T’s 21 Spice Biryani
19539717,Falahaar & Kota Kachori
18423446,Just Bake
60013,Cafe Coffee Day
19453285,Samosa Singh
19350253,Gopaljee Cafe
18165781,Sri Vishnu Palace
19660507,The Meal Plate
19794403,Hatti Kaapi
19528152,New Ambur Biriyani
19707159,Club Kachori
19440931,Aunt Benett's Homely Sandwiches
19902981,The Baker's Dozen
18660758,The Twenty Handmade Chocolates
19662607,Pappu Chaiwalla
18935499,Gavran Misal
19448315,Rajasthan Sweets
18737563,Rampyari Chaiwala Netaji Bhajiawala
19100285,Delite Chaat House
19622458,Idlis Unlimited
19449847,Indian Hotel
18317320,Here & Now
19895808,Shekhawati Zayka
18089719,Rajtilak Sweets
54112,Skylit
19119395,Burger Yard
19063727,NTR - Nellore Tiffin Room
19810791,Hokart Mumbai 99 Variety Dosa
19818119,Hokart Sri Kaballama 99 Variety Dosa
19656093,Magic Charcoal Restaurant
19761066,True Kitchen
19634067,Euphoria Bakers
19964230,M G Foods
18285117,Angiie's Cafe
19851688,Ashers Kitchen
19859460,Lio Naga Chaitanya Kitchen
19353233,Xpress Poha
19718960,Middle India
19818220,Mansi Paratha & Pav Bhaji
19911372,Vyshnavi Pork Stall
19890530,Insanitea Cafe
18653969,The Flying Cup
18720403,Sri Ganesh Juice Junction
19124954,Bong Moyra
19060866,Guntur Spice
18542653,Poha On Wheels
18532173,Heavenly Desserts
18546453,Indulge Cupcakes
19529799,Experiential Baking
19544241,The Mumbai Pav Bhaji
19561263,Theory Of Omelette
19561374,New Shiva Sagar
19295755,Mistaan Sweets And Chaat
19336420,Dessert Drama
19370599,Chai Garam
19676488,Voosh Dakshin
19621412,High On Chai
19954270,Rs Sugarcane Juice
19935808,Tasty Buds
19909807,Relish Cafe
19833885,Home Food
19045887,Meisterwurst
19282473,Nandhini Deluxe
50472,Empire Restaurant
50677,McDonald's
20380623,KFC
61111,Milano Ice Cream
52924,Pizza Hut
18088641,Burger King
50715,Nandhana Palace
20279385,A2B - Adyar Ananda Bhavan
53393,Al-Bek
20088922,Five Star Chicken
59840,Onesta
19234026,Polar Bear
18630461,Kanti Sweets
20189456,MOJO Pizza - 2X Toppings
50112,Beijing Bites
20008915,Andhra Gunpowder
19813400,Behrouz Biryani
19209813,Paakashala
18663496,CakeZone
19913789,La Pino'z Pizza
19813408,Ovenstory Pizza
20185491,BOX8 - Desi Meals
19057542,Hyderabad Biryaani House
20246514,RNR Biryani - Taste Of 1953
18624569,Subway
19813390,Faasos - Wraps & Rolls
18089679,Sri Udupi Park
20355699,Sri Udupi Food Hub
60453,FreshMenu
18820472,Taco Bell
20059512,Chicking
19802838,EatFit
19963353,Grill Biryanis
18994927,Donne Biriyani House
19329863,Dindigul Thalappakatti
18540192,California Burrito
20260480,WOW! Momo
18160106,Hotel Aditya
18862858,Ambur Star Briyani Since 1890
18600959,Lassi Shop
20008875,Biryani Trip - Destination Hyderabad
56728,Anand Sweets and Savouries
19832587,WarmOven Cake & Desserts
19719485,Kwalitywall's Frozen Dessert And Ice Cream Shop
19142294,EasyBites by Empire
50628,Madurai Idly Shop
19813432,Wendy's
19967908,Chinese Wok
18625825,"Frozen Bottle - Milkshakes, Desserts and Ice Cream"
51765,Amma's Pastries
18494071,Savi Sagar
54159,Savoury Restaurant
59486,Meat And Eat
20328372,Bakingo
19792715,Goli Vada Pav No. 1
58823,Rolls On Wheels
19704534,Paratha Envy
19457932,Call Me Chow
19616146,Chowman
19646989,The Belgian Waffle Co.
18679354,New Shanthi Sagar
57628,Baskin Robbins
20011531,Great Indian Khichdi by EatFit
18278241,Glen's Bakehouse
19813440,LunchBox - Meals and Thalis
18455611,Sultan - Palace Darbar Restaurant
19494963,T’s 21 Spice Biryani
19894885,Theobroma
19891917,Ghee And Turmeric
20189708,ZAZA 22 Spice Awadhi Biryani
20185959,NH1 Bowls - Highway To North
18555065,Chikpet Donne Biriyani House
55655,Sagar Hotel
19813451,The Biryani Life
50948,Swathi
19477441,Samosa Party
59303,Andhra Biryanis
58960,New Krishna Sagar
20374155,Smoor
18720661,Hyderabad Biryani House
20005236,The Dessert Heaven - Pure Veg
19832610,Kaati Zone Rolls and Wraps
19466397,Zomoz - The Momo Company
18724780,Chai Point
19900957,Ludos Pizza
18946469,Sree Banashankari Donne Biriyani
19813448,The Good Bowl
52075,Adiga's
18717025,Karnataka Biryani Point
20361570,Mangalore Kitchen
20185311,Mealful Rolls - India's Biggest Rolls
18662257,Sagar
18738761,Biggies Burger
19758408,Mad Over Donuts
19444584,New Agarwal Bhavan
58323,Chicken County Deluxe Restaurant
19974365,Chaayos Chai+Snacks=Relax
19832604,Cupcake Bliss Cakes & Desserts
20304943,Yumlane Pizza
19013314,Starbucks Coffee
19064775,Ayodhya Vihar Pure Veg
18489132,Vishnu Garden
20185936,LeanCrust Pizza- ThinCrust Experts
20087843,Momo Zone - The Momo Company
19395781,Chetty's Corner
19282687,Just Shawarma
51240,Rajdhani
20018212,IDC Kitchen
19813428,Sweet Truth - Cake and Desserts
54686,1947
19905069,Auntie Fung's
18414352,Donne Biryani Angadi Mane
51610,NH8
19100115,Rajanna Military Hotel
20185339,Itminaan Matka Biryani - Slow Cooked
54784,Sreeraj Lassi Bar
19840440,Pure Veg Meals By LunchBox
19928757,Raidan Restaurant
53497,Pasta Street
54519,Cafe Grill
51968,Asha Food Camp
19832446,The Dessert Zone
57827,Khan Saheb Grills And Rolls
51029,Toscano
52577,Just Bake
19332060,Punjabi Dhaba
55301,Upahara Darshini
18710458,Apsara Ice Creams
18455573,Bhartiya Jalpan
20197047,Hari Super Sandwich
18612348,XO Belgian Waffle
54670,Sangam Sweets
19263281,Paris Panini - Gourmet Sandwiches
19624037,Chaatimes
19581349,Peetuk
18694954,Andhra Ruchulu
19187292,Empire Juices and Desserts
19142906,Shawarma Time
19170081,Biryani Canteen
20356034,Cafe Coffee Day
20009001,Momo Monk
19106775,Belgian Waffle Factory
18721191,Bombay Kulfi
19832591,Indiana Burgers
52343,Sukh Sagar
20248031,Jalpaan
20265082,Third Wave Coffee
20324908,Flavors Of North
20211846,TrueCakes
19943660,Kwality Wall’s Frozen Dessert and Ice Cream Shop
60707,The Purple Pan
20002179,Home Plate by EatFit
19913885,Bombay Bitess
53384,Calcutta Victoria Chat House
60534,Antarastriya
50827,Punjabi Dhaba
54663,Sattvam
59027,Green Pepper
19813421,Firangi Bake
20008914,Snack House
19795738,Friendly Neighbourhood Pizza - Man
18391041,Donne Biriyani Mane
19497245,Kulfi Shulfi- Kulfis and Ice Cream
18665497,Fresh Bites
19778282,Basaveshwar Khanavali
55349,Bangalore Mandarin
19721910,Mumbai Xpress
19655615,Gandhinagar Donne Biriyani
20378079,Dum Safar Biryani
19084673,Habibi Falafel
18263257,Sai Cafe Veg
19861088,G 's Chinese Dragon
19996242,FB Café By Frozen Bottle
19725055,Shawarma 21
19538263,Rang De Basanti Dhaba
19629433,Chikpet Donne Biriyani House
18414345,Four Seasons Fast Food Center
19154444,Shawarma Grill House
19682728,Mini Samrat Chalukya
18568312,La Heaven
18772972,Kanti Bakes & Flakes
19861091,Rolls & Bowls Company
18600942,Lassi Shop
50936,Subway
19494945,T’s 21 Spice Biryani
19866568,Kwality Wall’s Frozen Dessert and Ice Cream Shop
19866568,Hari Super Sandwich
19539680,Falahaar & Kota Kachori
18575528,Asha Sweet Center
18812710,Aubree
54673,Sangam Sweets
53367,Pai Vihar
18497780,SGS Non Veg - Gundu Pulav
53061,KC Das
55681,Sri Venkateshwara Sweetmeat Stall
59627,Sweet Chariot
57659,South Ruchis
19872337,Iceberg Organic Icecreams
57817,Kartik's Mithai Shoppe
54366,Santhanam Sweets & Savouries
18154867,New Samrat Restaurant
19210420,The Food Corner
18825410,DVG Benne Dosa
55453,Chikkanna Tiffin Room
18472413,Banarasi Tadka
59370,Konark Vegetarian Restaurant
19147202,Blue Tokai Coffee Roasters
19767566,Ameen Cafe
52988,Bhagathram Sweets
19047297,Udupi Sagar
19061020,Nutribites
19784200,Eat Out
18613313,HVR Veg
19500346,The Hole In The Wall Cafe
19387078,Davanagere Butter Dosa
18418556,Amma's Brahmin Cafe
53937,Sri Ganesha Fruit Juice Centre
18163845,Fresh Pressery Cafe
18430356,Kadamba Foodline
19829480,Durga Snacks
18333143,Choi Choi Momos
18759113,The Adukkala Restaurant
19903004,The Baker's Dozen
19663899,Hokart - Darjeeling Momos
19620702,AL Zaika Restaurant
19916851,SLJ Iyengars Bakery
19806047,Kerala Home Food
19246070,Lassi & Snacks Joint
19632030,Neeth Medappa Patissier
19442691,Pappa Roti
19246453,Chettys Corner
18011630,Banaras Sweet House
19315934,"Bhartiya Jalpan - Sweets, Dry Fruit And Savouries"
54373,Chaitanya Veg
19669048,BMD Burgers-Melts-Dogs
19139085,Tea Trails
18618269,ROYCE' Chocolate
19421492,Paddu Corner
19490915,Bangalore Cafe
19251131,Arvind Ladduwala
19104633,Abhiruchi
19234533,Cane Fresh
19303491,Aaliyar Ambur Dum Biryani
19387080,Davanagere Benne Dosa
19417427,Jaysheel Catering Zone
19421538,Bangalore Tiffanis
19442712,Bangalore Thindies
18369830,California Burrito
51421,Nandhana Palace
51039,Truffles
50388,Domino's Pizza
19133043,Paakashala
60340,Auntie Fung's
19544819,Meghana Foods
18731537,Empire Restaurant
59745,Ambur Darbar Biriyani Point
53769,Shuchi Ruchi
50576,KFC
50717,Nandhini Deluxe
58315,Karavali Lunch Home
53190,McDonald's
19276808,Taco Bell
19656261,Kailash Parbat
19867209,Karnataka Biriyani Point
18173058,Burger King
18904100,Onesta
19425207,San Tung Chinese
50282,Chung's Chinese Corner
19351170,Go Native
51770,Pizza Hut
56598,A2B - Adyar Ananda Bhavan
19824709,Leon's Burgers & Wings
19353991,Biriyani Zone
19528181,Imperio Restaurant
57249,Five Star Chicken
53088,Thalassery Restaurant
50506,Imperial Restaurant
53170,Polar Bear
50558,Kanti Sweets
18140796,Kritunga Restaurant
20145751,MOJO Pizza - 2X Toppings
50311,Corner House Ice Creams
19503607,Beijing Bites
18359922,Behrouz Biryani
19490775,CakeZone
20052669,Sharief Bhai
20145744,BOX8 - Desi Meals
20246801,RNR Biryani - Taste Of 1953
53513,Subway
61357,Faasos - Wraps & Rolls
19163639,Punjabi Nawabi
19198611,Paradise Biryani
18089695,FreshMenu
18745594,EatFit
20028972,Dindigul Thalappakatti
18540149,WOW! Momo
19175286,Potful - Claypot Biryanis
20030011,Kapoor's Cafe
53737,Natural Ice Cream
18679515,Lassi Shop
20340338,Biryani By Kilo
19532741,Anand Sweets And Savouries
56264,Goli Vada Pav No. 1
19388051,Kwality Wall’s Frozen Dessert &  Ice Cream Shop
19142301,EasyBites by Empire
19745380,Hari Super Sandwich
