rest_id,restaurant,link,cusine,rating,price
4013,Udupi Vaibhav,https://www.zomato.com/bangalore/udupi-vaibhav-sahakara-nagar-bangalore/order,"South Indian, North Indian, Chinese, Fast Food, Street Food, Ice Cream, Shake, Beverages",4.0,₹150 for one
4014,Nizam's Kitchens,https://www.zomato.com/bangalore/nizams-kitchens-rajajinagar-bangalore/order,"Biryani, Mughlai, Andhra, Hyderabadi, South Indian, North Indian",3.5,₹150 for one
4015,Sri Kabalamma Pork Mutton Hotel,https://www.zomato.com/bangalore/sri-kabalamma-pork-mutton-hotel-basaveshwara-nagar-bangalore/order,Mangalorean,3.9,₹150 for one
4016,Kabab Palace,https://www.zomato.com/bangalore/kabab-palace-rajajinagar/order,"North Indian, Chinese, Mughlai, Seafood",4.1,₹150 for one
4017,Zam Zam Kabab House,https://www.zomato.com/bangalore/zam-zam-kabab-house-yeshwantpur/order,"North Indian, Chinese, Kebab, Sichuan",3.6,₹150 for one
4018,Sri Maruthi Gowda's Military Hotel,https://www.zomato.com/bangalore/sri-maruthi-gowdas-military-hotel-majestic-bangalore/order,South Indian,4.4,₹150 for one
4019,Gowdara Hatti,https://www.zomato.com/bangalore/gowdara-hatti-malleshwaram/order,"South Indian, Biryani",4.1,₹150 for one
4020,Mega Biryani,https://www.zomato.com/bangalore/mega-biryani-new-bel-road-bangalore/order,Biryani,4.0,₹150 for one
4021,GLOBO Ice Creams Of The World,https://www.zomato.com/bangalore/globo-ice-creams-of-the-world-seshadripuram-bangalore/order,"Ice Cream, Desserts",4.0,₹150 for one
4022,Sri Maruthi Miltry Hotel,https://www.zomato.com/bangalore/sri-maruthi-miltry-hotel-rajajinagar/order,"South Indian, Biryani, Chinese",3.8,₹150 for one
4023,Absolute Chinese,https://www.zomato.com/bangalore/absolute-chinese-rajajinagar/order,"Chinese, Asian, Continental, Thai, Sichuan",4.2,₹150 for one
4024,New Spice Tandoori,https://www.zomato.com/bangalore/new-spice-tandoori-basaveshwara-nagar-bangalore/order,"Chinese, North Indian, South Indian, Andhra",4.3,₹150 for one
4025,Thali 99,https://www.zomato.com/bangalore/thali-99-rt-nagar-bangalore/order,"North Indian, Mughlai",3.4,₹300 for one
4026,KC Das - Sweet House,https://www.zomato.com/bangalore/kc-das-sweet-house-sanjay-nagar-bangalore/order,"Mithai, Street Food, Mishti, Bengali",3.5,₹300 for one
4027,Hao Chi,https://www.zomato.com/bangalore/hao-chi-new-bel-road-bangalore/order,"Vietnamese, Chinese, Sichuan",3.7,₹300 for one
4028,Pot Biryani,https://www.zomato.com/bangalore/pot-biryani-new-bel-road/order,"North Indian, Chinese, Biryani, Seafood, Kebab, Hyderabadi",3.5,₹300 for one
4029,Samosa Singh,https://www.zomato.com/bangalore/samosa-singh-rt-nagar-bangalore/order,"Street Food, Fast Food, Tea, North Indian",3.4,₹300 for one
4030,New Kadai Family Restaurant,https://www.zomato.com/bangalore/new-kadai-family-restaurant-rt-nagar-bangalore/order,"Chinese, Kebab, South Indian, North Indian, Fast Food, Beverages, Desserts, Shake",3.9,₹300 for one
4031,Barley & Grapes Cafe,https://www.zomato.com/bangalore/barley-grapes-cafe-sahakara-nagar-bangalore/order,"Italian, Continental, Fast Food, Street Food, Ice Cream, Desserts",3.9,₹300 for one
4032,ITC Sunfeast Baked Creations,https://www.zomato.com/bangalore/itc-sunfeast-baked-creations-rajajinagar-bangalore/order,"Bakery, Desserts, , Cafe, Continental, Sandwich",4.3,₹300 for one
4033,HomeSe Just Veg,https://www.zomato.com/bangalore/homese-just-veg-1-majestic-bangalore/order,"South Indian, North Indian",3.9,₹300 for one
4034,Taiki,https://www.zomato.com/bangalore/taiki-new-bel-road-bangalore/order,"Japanese, Korean, Asian, Sushi",4.0,₹300 for one
4035,The Brooklyn Creamery - Healthy Ice Cream,https://www.zomato.com/bangalore/the-brooklyn-creamery-healthy-ice-cream-seshadripuram-bangalore/order,Ice Cream,4.2,₹200 for one
4036,Basaveshwarnagar Dosa Corner,https://www.zomato.com/bangalore/basaveshwarnagar-dosa-corner-basaveshwara-nagar/order,South Indian,4.1,₹200 for one
4037,Donne Biriyani Mane,https://www.zomato.com/bangalore/donne-biriyani-mane-6-yeshwantpur-bangalore/order,"North Indian, Biryani",3.7,₹200 for one
4038,Food Court By Kitchens@,https://www.zomato.com/bangalore/food-court-by-kitchens@-rajajinagar-bangalore/order,"North Indian, South Indian, Chinese, Mughlai, Biryani, Momos, Desserts, Beverages",3.3,₹200 for one
4039,Grow Fit,https://www.zomato.com/bangalore/grow-fit-sanjay-nagar-bangalore/order,"Healthy Food, Desserts, Beverages",3.6,₹200 for one
4040,Halli Mane Donne Biriyani,https://www.zomato.com/bangalore/halli-mane-donne-biriyani-rajajinagar-bangalore/order,"North Indian, Biryani",4.1,₹200 for one
4041,Roll N Roll,https://www.zomato.com/bangalore/roll-n-roll-yeshwantpur-bangalore/order,Rolls,4.1,₹200 for one
4042,Joy's Kuttanadu Restaurant,https://www.zomato.com/bangalore/joys-kuttanadu-restaurant-yeshwantpur-bangalore/order,"Kerala, Seafood, Fast Food",3.9,₹200 for one
4043,Simply Chats,https://www.zomato.com/bangalore/simply-chats-basaveshwara-nagar-bangalore/order,"Street Food, Sandwich, Ice Cream, Beverages",3.6,₹200 for one
4044,Rollsking,https://www.zomato.com/bangalore/rollsking-new-bel-road-bangalore/order,"Rolls, Fast Food, North Indian",4.2,₹200 for one
4045,Karnataka Chicken Biryani Point,https://www.zomato.com/bangalore/karnataka-chicken-biryani-point-basaveshwara-nagar-bangalore/order,"Biryani, Kebab, Chinese, South Indian, Sichuan",3.4,₹200 for one
4046,Curryce Andhra Bhojanam,https://www.zomato.com/bangalore/curryce-andhra-bhojanam-rt-nagar-bangalore/order,"Andhra, South Indian",3.9,₹200 for one
4047,Rich Grills Restaurant,https://www.zomato.com/bangalore/rich-grills-restaurant-yeshwantpur-bangalore/order,"Street Food, Arabian, North Indian, Mughlai, Seafood, Ice Cream, Desserts, Beverages",3.7,₹200 for one
4048,Nammur Donne Biryani,https://www.zomato.com/bangalore/nammur-donne-biryani-frazer-town-bangalore/order,"Biryani, South Indian",4.3,₹200 for one
4049,Sri Durga Chats & Juice,https://www.zomato.com/bangalore/sri-durga-chats-juice-vijay-nagar-bangalore/order,"Fast Food, Street Food, Beverages, Desserts",4.2,₹200 for one
4050,The Betel Leaf Co - Originally from Bangalore,https://www.zomato.com/bangalore/the-betel-leaf-co-originally-from-bangalore-seshadripuram-bangalore/order,"Paan, Desserts",4.6,₹200 for one
4051,GFC Biryani,https://www.zomato.com/bangalore/gfc-biryani-rt-nagar-bangalore/order,"Biryani, North Indian",3.4,₹200 for one
4052,Tasty Paradise,https://www.zomato.com/bangalore/tasty-paradise-malleshwaram/order,"North Indian, Mughlai, Chinese, Sichuan, Beverages",4.2,₹200 for one
4053,Vinny,https://www.zomato.com/bangalore/vinny-new-bel-road-bangalore/order,"Cafe, Continental, Italian, Pizza, Burger, Beverages, Desserts",3.9,₹200 for one
4054,Taste Of Malabar,https://www.zomato.com/bangalore/taste-of-malabar-new-bel-road-bangalore/order,"Kerala, North Indian, Chinese, Mughlai, Arabian, Shake, Sichuan",3.5,₹200 for one
4055,Kadai,https://www.zomato.com/bangalore/kadai-basaveshwara-nagar/order,"North Indian, Chinese, South Indian, Seafood, Andhra, Biryani",3.9,₹200 for one
4056,A1 Biryani Combo 75,https://www.zomato.com/bangalore/a1-biryani-combo-75-malleshwaram-bangalore/order,"Biryani, Kebab, South Indian",3.5,₹200 for one
4057,The Druid Garden,https://www.zomato.com/bangalore/the-druid-garden-sahakara-nagar/order,"North Indian, Continental, Italian, Mughlai, Finger Food, Beverages, Desserts",3.9,₹200 for one
4058,New Prashanth Hotel,https://www.zomato.com/bangalore/new-prashanth-hotel-rajajinagar-bangalore/order,"South Indian, Biryani",4.3,₹200 for one
4059,Jay Jagannath Bengali Mess,https://www.zomato.com/bangalore/jay-jagannath-bengali-mess-yeshwantpur-bangalore/order,"North Indian, Chinese",3.6,₹200 for one
4060,Gullu's Chat,https://www.zomato.com/bangalore/gullus-chat-seshadripuram/order,"Fast Food, Street Food, Sandwich, Pizza, Desserts, Beverages",3.8,₹200 for one
4061,Paris Restaurant,https://www.zomato.com/bangalore/paris-restaurant-yeshwantpur/order,"North Indian, Chinese, Biryani, Seafood, Mughlai",3.9,₹200 for one
4062,Chicken House,https://www.zomato.com/bangalore/chicken-house-rt-nagar-bangalore/order,"Rolls, Chinese, North Indian, Seafood, Mughlai, Biryani",3.9,₹200 for one
4063,Go Naati,https://www.zomato.com/bangalore/go-naati-rajajinagar-bangalore/order,"South Indian, Biryani, Chinese",3.9,₹200 for one
4064,Happy Platter,https://www.zomato.com/bangalore/happy-platter-rajajinagar-bangalore/order,"Chinese, North Indian, Rolls, Fast Food",4.0,₹200 for one
4065,Abubakar Siddiq Hotel,https://www.zomato.com/bangalore/abubakar-siddiq-hotel-malleshwaram-bangalore/order,"Chinese, Rolls, South Indian, Mughlai, North Indian",4.2,₹100 for one
4066,Punyashree Hotel,https://www.zomato.com/bangalore/punyashree-hotel-vijay-nagar-bangalore/order,"Mughlai, South Indian",4.2,₹100 for one
4067,Gulbarga Refreshment,https://www.zomato.com/bangalore/gulbarga-refreshment-rajajinagar/order,South Indian,4.1,₹100 for one
4068,Elevate58,https://www.zomato.com/bangalore/elevate58-basaveshwara-nagar-bangalore/order,"Chinese, North Indian, Arabian, Biryani, Sichuan",3.6,₹100 for one
4069,Mystique Palate,https://www.zomato.com/bangalore/mystique-palate-rajajinagar-bangalore/order,"Chinese, Fast Food, Sichuan",4.2,₹100 for one
4070,Smoky Docky,https://www.zomato.com/bangalore/smoky-docky-sanjay-nagar-bangalore/order,"Lebanese, Beverages",3.9,₹100 for one
4071,Express By ABs,https://www.zomato.com/bangalore/express-by-abs-yeshwantpur-bangalore/order,"North Indian, Biryani, BBQ",3.6,₹100 for one
4072,New Sukhi Sagar,https://www.zomato.com/bangalore/new-sukhi-sagar-basaveshwara-nagar-bangalore/order,"South Indian, Chinese, North Indian, Beverages, Desserts",4.1,₹100 for one
4073,Tango Sandwich King,https://www.zomato.com/bangalore/tango-sandwich-king-basaveshwara-nagar-bangalore/order,"Fast Food, Sandwich",4.3,₹100 for one
4074,Kunafa World,https://www.zomato.com/bangalore/kunafa-world-sanjay-nagar-bangalore/order,Desserts,4.2,₹150 for one
4075,New BEL Prashanth Naati Style,https://www.zomato.com/bangalore/new-bel-prashanth-naati-style-new-bel-road-bangalore/order,"South Indian, Biryani, Mughlai, North Indian",4.1,₹150 for one
4076,Suguna Kabab Corner,https://www.zomato.com/bangalore/suguna-kabab-corner-vijay-nagar-bangalore/order,"Biryani, Andhra",4.4,₹150 for one
4077,Raj Donne Biriyani Mane,https://www.zomato.com/bangalore/raj-donne-biriyani-mane-rajajinagar-bangalore/order,"South Indian, Biryani",4.3,₹150 for one
4078,Kolkata No.1 Katti Rolls,https://www.zomato.com/bangalore/kolkata-no-1-katti-rolls-hebbal-bangalore/order,"Rolls, Momos",4.1,₹150 for one
4079,Coastal Biryani Paradise,https://www.zomato.com/bangalore/coastal-biryani-paradise-rt-nagar/order,"North Indian, Chinese, Biryani, Mughlai, Seafood, Fast Food, Beverages",4.1,₹150 for one
4080,Stories Bar & Kitchen,https://www.zomato.com/bangalore/stories-bar-kitchen-rajajinagar-bangalore/order,"Bar Food, Chinese, Biryani, North Indian, Italian, BBQ, Desserts",3.9,₹150 for one
4081,Happy Belly Bakes,https://www.zomato.com/bangalore/happy-belly-bakes-frazer-town-bangalore/order,"Bakery, Desserts, Cafe, Beverages",4.6,₹150 for one
4082,Chinita Real Mexican Food,https://www.zomato.com/bangalore/chinita-real-mexican-food-indiranagar/order,"Mexican, Salad, Beverages, Desserts",4.3,₹150 for one
4083,Plan B,https://www.zomato.com/bangalore/plan-b-1-new-bel-road-bangalore/order,"American, Continental, Mexican, Pizza, Burger",4.3,₹150 for one
4084,Naidu's Sakath Utta,https://www.zomato.com/bangalore/naidus-sakath-utta-rajajinagar-bangalore/order,"Chinese, South Indian",3.9,₹150 for one
4085,Bengaluru Donne Biriyani Katte,https://www.zomato.com/bangalore/bengaluru-donne-biriyani-katte-majestic-bangalore/order,South Indian,4.3,₹150 for one
4086,Tandoori Ghar,https://www.zomato.com/bangalore/tandoori-ghar-rt-nagar/order,"North Indian, Chinese, Mughlai, Kebab, Sichuan",3.7,₹100 for one
4087,Savji's Roll 'N' Biryani,https://www.zomato.com/bangalore/savjis-roll-n-biryani-vijay-nagar/order,"North Indian, Chinese, South Indian, Rolls, Biryani, Sandwich, Burger, Fast Food",3.9,₹100 for one
4088,Ganesh Food Joint,https://www.zomato.com/bangalore/ganesh-food-joint-malleshwaram/order,"South Indian, North Indian, Chinese, Fast Food, Desserts, Beverages",3.8,₹100 for one
4089,Uncle Tom's Cafe,https://www.zomato.com/bangalore/uncle-toms-cafe-basaveshwara-nagar-bangalore/order,North Indian,3.7,₹100 for one
4090,Gundappa Donne Biryani,https://www.zomato.com/bangalore/gundappa-donne-biryani-seshadripuram/order,"Biryani, South Indian",3.7,₹100 for one
4091,Pizza Plutos,https://www.zomato.com/bangalore/pizza-plutos-new-bel-road-bangalore/order,"Fast Food, Burger, Sandwich, Shake, Juices",3.9,₹100 for one
4092,Pizza Stop,https://www.zomato.com/bangalore/pizza-stop-1-malleshwaram/order,"Pasta, Pizza, Fast Food",4.0,₹100 for one
4093,Curry Village Restaurant & Cafe,https://www.zomato.com/bangalore/curry-village-restaurant-cafe-sanjay-nagar-bangalore/order,"Chinese, North Indian, Biryani, Shawarma, Mughlai, Fast Food, Arabian, Beverages",New,₹100 for one
4094,"Crisp "" N"" Joy",https://www.zomato.com/bangalore/crisp-n-joy-yeshwantpur-bangalore/order,"Rolls, Pizza, Fast Food",3.9,₹100 for one
4095,South Ruchis,https://www.zomato.com/bangalore/south-ruchis-vijay-nagar/order,"South Indian, North Indian, Chinese, Fast Food, Beverages, Desserts",3.9,₹50 for one
4096,Basaveshwar Khanavali,https://www.zomato.com/bangalore/basaveshwar-khanavali-majestic-bangalore/order,South Indian,4.2,₹50 for one
4097,Udupi Kitchen,https://www.zomato.com/bangalore/udupi-kitchen-hebbal-bangalore/order,"South Indian, Chinese, North Indian",4.1,₹50 for one
4098,Sirimane Family Restaurant,https://www.zomato.com/bangalore/sirimane-family-restaurant-basaveshwara-nagar-bangalore/order,"North Indian, Chinese, Biryani, Mughlai, Street Food, Fast Food",3.8,₹50 for one
4099,Sri Durga Chats & Ice Cream Parlor,https://www.zomato.com/bangalore/sri-durga-chats-ice-cream-parlor-vijay-nagar-bangalore/order,"Fast Food, Street Food, Desserts",4.2,₹50 for one
4100,Shafiz Lajawaab,https://www.zomato.com/bangalore/shafiz-lajawaab-1-rt-nagar-bangalore/order,"North Indian, Chinese, South Indian, Sichuan, Mughlai",4.1,₹50 for one
4101,Udupi Upachara,https://www.zomato.com/bangalore/udupi-upachara-rajajinagar-bangalore/order,"South Indian, North Indian, Chinese",3.9,₹50 for one
4102,Bangarpete Chats,https://www.zomato.com/bangalore/bangarpete-chats-basaveshwara-nagar-bangalore/order,Street Food,3.7,₹50 for one
4103,Artinci - Indulge Guilt Free!,https://www.zomato.com/bangalore/artinci-indulge-guilt-free-yeshwantpur-bangalore/order,"Desserts, Ice Cream, Bakery",4.1,₹50 for one
4104,KFDC Mathsya Darshini,https://www.zomato.com/bangalore/kfdc-mathsya-darshini-rajajinagar-bangalore/order,"Mangalorean, Seafood",4.2,₹50 for one
4105,Street Foods By Punjab Grill,https://www.zomato.com/bangalore/street-foods-by-punjab-grill-malleshwaram-bangalore/order,"North Indian, Street Food, Biryani, Fast Food, Rolls, Beverages",3.2,₹300 for one
4106,Mamagoto,https://www.zomato.com/bangalore/mamagoto-indiranagar/order,"Asian, Chinese, Sushi, Thai",4.1,₹300 for one
4107,MISU,https://www.zomato.com/bangalore/misu-seshadripuram-bangalore/order,"Asian, Japanese, Thai, Burmese, Korean, Indonesian, Vietnamese, Singaporean",4.1,₹300 for one
4108,Ambara Andhra Restaurant,https://www.zomato.com/bangalore/ambara-andhra-restaurant-peenya-bangalore/order,"Biryani, South Indian, North Indian, Chinese, Sichuan",4.0,₹300 for one
4109,Cake Pastries,https://www.zomato.com/bangalore/cake-pastries-rajajinagar-bangalore/order,Bakery,3.9,₹300 for one
4110,The Higher Taste,https://www.zomato.com/bangalore/the-higher-taste-rajajinagar-bangalore/order,"South Indian, North Indian, Biryani, Fast Food, Chinese, Continental, Desserts, Beverages",4.2,₹300 for one
4111,Paradise Cafe,https://www.zomato.com/bangalore/paradise-cafe-peenya-bangalore/order,"Fast Food, Pizza, Burger, Sandwich, Shake",3.7,₹300 for one
4112,Paratha Box by EatFit,https://www.zomato.com/bangalore/paratha-box-by-eatfit-rajajinagar-bangalore/order,"North Indian, Desserts, Beverages",4.0,₹300 for one
4113,Puliyogare Palace,https://www.zomato.com/bangalore/puliyogare-palace-yeshwantpur-bangalore/order,"South Indian, Desserts",2.9,₹300 for one
4114,MH 12 Pav Bhaji,https://www.zomato.com/bangalore/mh-12-pav-bhaji-sanjay-nagar-bangalore/order,"Street Food, Fast Food, Beverages",4.1,₹200 for one
4115,Donne Biryani,https://www.zomato.com/bangalore/donne-biryani-rt-nagar-bangalore/order,"Biryani, South Indian",3.5,₹200 for one
4116,Donne Biriyani House,https://www.zomato.com/bangalore/donne-biriyani-house-rajajinagar-bangalore/order,"Biryani, South Indian",3.3,₹200 for one
4117,Donne Biriyani Angadi Mane,https://www.zomato.com/bangalore/donne-biriyani-angadi-mane-rajajinagar-bangalore/order,"South Indian, Biryani",4.0,₹200 for one
4118,Kadegowda Military Hotel,https://www.zomato.com/bangalore/kadegowda-military-hotel-basaveshwara-nagar-bangalore/order,"North Indian, Kerala, Mughlai, Biryani",4.1,₹200 for one
4119,Nando's,https://www.zomato.com/bangalore/nandos-rajajinagar-bangalore/order,"Burger, Fast Food, Portuguese",4.2,₹200 for one
4120,New Karavali Mess,https://www.zomato.com/bangalore/new-karavali-mess-rajajinagar-bangalore/order,"Mangalorean, Konkan",3.6,₹200 for one
4121,Halal Pizza,https://www.zomato.com/bangalore/halal-pizza-1-rt-nagar-bangalore/order,"Pizza, Fast Food",4.0,₹200 for one
4122,Sundae Everyday Ice Creams,https://www.zomato.com/bangalore/sundae-everyday-ice-creams-vasanth-nagar-bangalore/order,"Beverages, Ice Cream, Desserts",3.3,₹200 for one
4123,HRX by EatFit,https://www.zomato.com/bangalore/hrx-by-eatfit-rajajinagar-bangalore/order,"Healthy Food, Beverages, Mediterranean, Burger, Desserts, Wraps, Pizza, Salad",3.9,₹200 for one
4124,Maravanthe,https://www.zomato.com/bangalore/maravanthe-indiranagar/order,"Seafood, Mangalorean, North Indian, Chinese, Kerala, Desserts, Beverages",4.2,₹250 for one
4125,Nirula's,https://www.zomato.com/bangalore/nirulas-1-vasanth-nagar-bangalore/order,Ice Cream,3.7,₹250 for one
4126,Shree Sagar,https://www.zomato.com/bangalore/shree-sagar-malleshwaram-bangalore/order,"South Indian, North Indian, Chinese, Beverages",3.7,₹250 for one
4127,Davanagere Butter Dosa Corner,https://www.zomato.com/bangalore/davanagere-butter-dosa-corner-basaveshwara-nagar-bangalore/order,South Indian,4.1,₹250 for one
4128,Biryani Hunter,https://www.zomato.com/bangalore/biryani-hunter-sanjay-nagar-bangalore/order,"Biryani, North Indian, Chinese",4.0,₹250 for one
4129,Fabelle Chocolates - ITC Windsor,https://www.zomato.com/bangalore/fabelle-chocolates-itc-windsor-sankey-road-bangalore/order,"Bakery, Desserts, Beverages, Ice Cream, Mithai, Juices, Bengali",4.3,₹250 for one
4130,8055 - The Restaurant,https://www.zomato.com/bangalore/8055-the-restaurant-new-bel-road-bangalore/order,"Fast Food, Burger, Salad",4.3,₹250 for one
4131,Burger Elite,https://www.zomato.com/bangalore/burger-elite-rajajinagar-bangalore/order,"Burger, Fast Food",4.1,₹250 for one
4132,Cafe Coco,https://www.zomato.com/bangalore/cafe-coco-sanjay-nagar-bangalore/order,"North Indian, Chinese, Sichuan, Beverages, Mughlai, Fast Food, Biryani",3.9,₹250 for one
4133,Cake & Bake,https://www.zomato.com/bangalore/cake-bake-jalahalli-bangalore/order,"Bakery, Desserts",3.9,₹250 for one
4134,The Delhi Ritual,https://www.zomato.com/bangalore/the-delhi-ritual-rajajinagar-bangalore/order,"North Indian, Chinese, Fast Food, Desserts, Beverages",3.8,₹350 for one
4135,The Light House Restaurant,https://www.zomato.com/bangalore/the-light-house-restaurant-new-bel-road-bangalore/order,"North Indian, Chinese, Seafood, Desserts, Beverages",4.1,₹350 for one
4136,Bangalore Kabab Centre,https://www.zomato.com/bangalore/bangalore-kabab-centre-rt-nagar-bangalore/order,"North Indian, Chinese, Kebab, Rolls",4.0,₹350 for one
4137,Hotel Savajis,https://www.zomato.com/bangalore/hotel-savajis-rajajinagar-bangalore/order,"South Indian, North Indian",4.0,₹350 for one
4138,Vinaya Cafe,https://www.zomato.com/bangalore/vinaya-cafe-yeshwantpur-bangalore/order,"Biryani, North Indian, South Indian, Fast Food, Chinese",4.1,₹350 for one
4139,Kudla Beach,https://www.zomato.com/bangalore/kudla-beach-rajajinagar/order,"Chinese, North Indian, Mangalorean",4.0,₹350 for one
4140,Grub Monkeys,https://www.zomato.com/bangalore/grub-monkeys-new-bel-road-bangalore/order,"Wraps, Burger, Hot dogs, Fast Food, Street Food, Shake, Beverages",4.1,₹350 for one
4141,Wat-a-Burger! India Ka Burger,https://www.zomato.com/bangalore/wat-a-burger-india-ka-burger-sanjay-nagar-bangalore/order,"Burger, Shake",3.8,₹350 for one
4142,Roti Curry & Co,https://www.zomato.com/bangalore/roti-curry-co-rt-nagar-bangalore/order,"North Indian, Desserts",3.3,₹350 for one
4143,Dock Frost'd,https://www.zomato.com/bangalore/dock-frostd-rajajinagar-bangalore/order,"Desserts, Ice Cream, Beverages",4.3,₹350 for one
4144,Bowl Soul,https://www.zomato.com/bangalore/bowl-soul-rajajinagar-bangalore/order,"Fast Food, Beverages",3.3,₹350 for one
4145,Rasapaka,https://www.zomato.com/bangalore/rasapaka-majestic-bangalore/order,"North Indian, South Indian, Chinese, Beverages",4.2,₹350 for one
4146,The Sugar Free Keto Kafe - By Artinci,https://www.zomato.com/bangalore/the-sugar-free-keto-kafe-by-artinci-yeshwantpur-bangalore/order,"Desserts, Ice Cream, Bakery",4.0,₹350 for one
4147,Mamma Rotti Family Restaurant,https://www.zomato.com/bangalore/mamma-rotti-family-restaurant-1-jalahalli-bangalore/order,"Mughlai, Chinese, North Indian, Rolls, Kebab, Sichuan",3.4,₹350 for one
4148,The Home Food,https://www.zomato.com/bangalore/the-home-food-4-rt-nagar-bangalore/order,North Indian,4.0,₹350 for one
4149,Sri Ram Bhojanalay,https://www.zomato.com/bangalore/sri-ram-bhojanalay-2-yeshwantpur-bangalore/order,"North Indian, Biryani, Chinese, Beverages",3.8,₹350 for one
4150,Ayodhya Aahar,https://www.zomato.com/bangalore/ayodhya-aahar-new-bel-road-bangalore/order,"South Indian, North Indian, Chinese",4.1,₹350 for one
4151,Mandarin By Sabroso,https://www.zomato.com/bangalore/mandarin-by-sabroso-sanjay-nagar-bangalore/order,"Chinese, Sichuan",4.1,₹350 for one
4152,Winners Pizza - Fresh Dough,https://www.zomato.com/bangalore/winners-pizza-fresh-dough-new-bel-road-bangalore/order,"Pizza, Italian, Desserts, Beverages",3.3,₹200 for one
4153,Nisarga Grand,https://www.zomato.com/bangalore/nisarga-grand-rt-nagar-bangalore/order,"South Indian, Chinese, North Indian, Beverages, Sichuan",4.3,₹200 for one
4154,Drunken Monkey,https://www.zomato.com/bangalore/drunken-monkey-rajajinagar-bangalore/order,Beverages,4.1,₹200 for one
4155,Tharavadu Malabar Biryani,https://www.zomato.com/bangalore/tharavadu-malabar-biryani-new-bel-road-bangalore/order,"Kerala, Biryani, South Indian, North Indian, Desserts, Beverages",3.6,₹200 for one
4156,Crepito,https://www.zomato.com/bangalore/crepito-rajajinagar-bangalore/order,"Pizza, Burger, Sandwich, Fast Food, Chinese, Street Food, Beverages, Desserts",4.0,₹200 for one
4157,Esplanade,https://www.zomato.com/bangalore/esplanade-indiranagar/order,"Bengali, Mughlai, Seafood, Desserts",4.2,₹200 for one
4158,New Punjabi Dhaba,https://www.zomato.com/bangalore/new-punjabi-dhaba-yeshwantpur-bangalore/order,"North Indian, Chinese, Beverages",4.2,₹200 for one
4159,New A1 Chicken Biryani Point,https://www.zomato.com/bangalore/new-a1-chicken-biryani-point-rajajinagar-bangalore/order,"Biryani, Chinese",4.1,₹200 for one
4160,Kolkata Famous Kati Rolls,https://www.zomato.com/bangalore/kolkata-famous-kati-rolls-rt-nagar-bangalore/order,Rolls,3.9,₹200 for one
4161,Hotel New Panchavati,https://www.zomato.com/bangalore/hotel-new-panchavati-vijay-nagar/order,"North Indian, Chinese, Biryani, South Indian, Mughlai, BBQ, Bengali, Sichuan",3.7,₹200 for one
4162,Connie's Restaurant & Steakhouse,https://www.zomato.com/bangalore/connies-restaurant-steakhouse-kammanahalli-bangalore/order,"Steak, Continental, Italian, American, Burger, Desserts, Beverages",4.1,₹200 for one
4163,Royal Garden Family Restaurant,https://www.zomato.com/bangalore/royal-garden-family-restaurant-peenya-bangalore/order,"Chinese, Mughlai, North Indian, Biryani",3.9,₹150 for one
4164,Om Sai Ram Food Junction,https://www.zomato.com/bangalore/om-sai-ram-food-junction-new-bel-road-bangalore/order,"North Indian, Chinese, Biryani",3.7,₹150 for one
4165,Mint Masala,https://www.zomato.com/bangalore/mint-masala-sadashiv-nagar/order,"Chinese, North Indian, Desserts, Beverages",4.1,₹150 for one
4166,The Taste Hub,https://www.zomato.com/bangalore/the-taste-hub-rt-nagar-bangalore/order,"Fast Food, Biryani, Lebanese, Beverages",3.5,₹150 for one
4167,Jaggery Cafe,https://www.zomato.com/bangalore/jaggery-cafe-yeshwantpur-bangalore/order,"Healthy Food, Momos, Sandwich, Fast Food, Beverages",3.7,₹150 for one
4168,Slay Coffee Bar,https://www.zomato.com/bangalore/slay-coffee-bar-st-marks-road-bangalore/order,Coffee,4.6,₹150 for one
4169,ATH - All Things Healthy!,https://www.zomato.com/bangalore/ath-all-things-healthy-sanjay-nagar-bangalore/order,Healthy Food,4.0,₹150 for one
4170,Rice Sambar,https://www.zomato.com/bangalore/rice-sambar-yeshwantpur-bangalore/order,"Rolls, South Indian, Momos",2.9,₹150 for one
4171,Cold Stone Creamery,https://www.zomato.com/bangalore/cold-stone-creamery-rajajinagar-bangalore/order,"Ice Cream, Desserts, Waffle, Beverages, Shake",4.0,₹150 for one
4172,Amogha Sagar Grand,https://www.zomato.com/bangalore/amogha-sagar-grand-basaveshwara-nagar-bangalore/order,"South Indian, Chinese, Fast Food, Shake, Beverages",4.0,₹150 for one
4173,Udupi Ruchi,https://www.zomato.com/bangalore/udupi-ruchi-1-rajajinagar-bangalore/order,"South Indian, North Indian, Chinese, Street Food, Beverages, Shake, Sichuan",4.0,₹150 for one
4174,PVR Café,https://www.zomato.com/bangalore/pvr-café-malleshwaram-bangalore/order,"Burger, Sandwich, Fast Food",3.2,₹150 for one
4175,Veg Daawat By Behrouz,https://www.zomato.com/bangalore/veg-daawat-by-behrouz-seshadripuram-bangalore/order,"Biryani, Mughlai, North Indian",4.0,₹500 for one
4176,Cool City,https://www.zomato.com/bangalore/cool-city-malleshwaram-bangalore/order,"North Indian, Chinese, Rolls, Beverages",3.1,₹500 for one
4177,Pulusu,https://www.zomato.com/bangalore/pulusu-1-new-bel-road-bangalore/order,"Andhra, South Indian, Biryani",3.7,₹500 for one
